,image,label
736,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1213.tif,/data/Khartoum_data/training_masks/mask_img1213.tif
737,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1575.tif,/data/Khartoum_data/training_masks/mask_img1575.tif
738,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img541.tif,/data/Khartoum_data/training_masks/mask_img541.tif
739,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img233.tif,/data/Khartoum_data/training_masks/mask_img233.tif
740,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1398.tif,/data/Khartoum_data/training_masks/mask_img1398.tif
741,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img555.tif,/data/Khartoum_data/training_masks/mask_img555.tif
742,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img569.tif,/data/Khartoum_data/training_masks/mask_img569.tif
743,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1429.tif,/data/Khartoum_data/training_masks/mask_img1429.tif
744,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img582.tif,/data/Khartoum_data/training_masks/mask_img582.tif
745,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img596.tif,/data/Khartoum_data/training_masks/mask_img596.tif
746,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1415.tif,/data/Khartoum_data/training_masks/mask_img1415.tif
747,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1367.tif,/data/Khartoum_data/training_masks/mask_img1367.tif
748,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img743.tif,/data/Khartoum_data/training_masks/mask_img743.tif
749,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img11.tif,/data/Khartoum_data/training_masks/mask_img11.tif
750,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img780.tif,/data/Khartoum_data/training_masks/mask_img780.tif
751,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1159.tif,/data/Khartoum_data/training_masks/mask_img1159.tif
752,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1171.tif,/data/Khartoum_data/training_masks/mask_img1171.tif
753,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1617.tif,/data/Khartoum_data/training_masks/mask_img1617.tif
754,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1603.tif,/data/Khartoum_data/training_masks/mask_img1603.tif
755,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img970.tif,/data/Khartoum_data/training_masks/mask_img970.tif
756,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img39.tif,/data/Khartoum_data/training_masks/mask_img39.tif
757,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1165.tif,/data/Khartoum_data/training_masks/mask_img1165.tif
758,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img966.tif,/data/Khartoum_data/training_masks/mask_img966.tif
759,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1615.tif,/data/Khartoum_data/training_masks/mask_img1615.tif
760,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1173.tif,/data/Khartoum_data/training_masks/mask_img1173.tif
761,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1167.tif,/data/Khartoum_data/training_masks/mask_img1167.tif
762,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1601.tif,/data/Khartoum_data/training_masks/mask_img1601.tif
763,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1629.tif,/data/Khartoum_data/training_masks/mask_img1629.tif
764,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1198.tif,/data/Khartoum_data/training_masks/mask_img1198.tif
765,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img755.tif,/data/Khartoum_data/training_masks/mask_img755.tif
766,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1417.tif,/data/Khartoum_data/training_masks/mask_img1417.tif
767,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1365.tif,/data/Khartoum_data/training_masks/mask_img1365.tif
768,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img580.tif,/data/Khartoum_data/training_masks/mask_img580.tif
769,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1359.tif,/data/Khartoum_data/training_masks/mask_img1359.tif
770,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img557.tif,/data/Khartoum_data/training_masks/mask_img557.tif
771,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1563.tif,/data/Khartoum_data/training_masks/mask_img1563.tif
772,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1577.tif,/data/Khartoum_data/training_masks/mask_img1577.tif
773,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1239.tif,/data/Khartoum_data/training_masks/mask_img1239.tif
774,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img386.tif,/data/Khartoum_data/training_masks/mask_img386.tif
775,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img351.tif,/data/Khartoum_data/training_masks/mask_img351.tif
776,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img437.tif,/data/Khartoum_data/training_masks/mask_img437.tif
777,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img345.tif,/data/Khartoum_data/training_masks/mask_img345.tif
778,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img812.tif,/data/Khartoum_data/training_masks/mask_img812.tif
779,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1007.tif,/data/Khartoum_data/training_masks/mask_img1007.tif
780,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1013.tif,/data/Khartoum_data/training_masks/mask_img1013.tif
781,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img806.tif,/data/Khartoum_data/training_masks/mask_img806.tif
782,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img609.tif,/data/Khartoum_data/training_masks/mask_img609.tif
783,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img153.tif,/data/Khartoum_data/training_masks/mask_img153.tif
784,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img147.tif,/data/Khartoum_data/training_masks/mask_img147.tif
785,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img621.tif,/data/Khartoum_data/training_masks/mask_img621.tif
786,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img634.tif,/data/Khartoum_data/training_masks/mask_img634.tif
787,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img152.tif,/data/Khartoum_data/training_masks/mask_img152.tif
788,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img608.tif,/data/Khartoum_data/training_masks/mask_img608.tif
789,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img185.tif,/data/Khartoum_data/training_masks/mask_img185.tif
790,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1012.tif,/data/Khartoum_data/training_masks/mask_img1012.tif
791,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img807.tif,/data/Khartoum_data/training_masks/mask_img807.tif
792,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1589.tif,/data/Khartoum_data/training_masks/mask_img1589.tif
793,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img344.tif,/data/Khartoum_data/training_masks/mask_img344.tif
794,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1238.tif,/data/Khartoum_data/training_masks/mask_img1238.tif
795,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img393.tif,/data/Khartoum_data/training_masks/mask_img393.tif
796,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1210.tif,/data/Khartoum_data/training_masks/mask_img1210.tif
797,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1204.tif,/data/Khartoum_data/training_masks/mask_img1204.tif
798,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img224.tif,/data/Khartoum_data/training_masks/mask_img224.tif
799,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img542.tif,/data/Khartoum_data/training_masks/mask_img542.tif
800,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img581.tif,/data/Khartoum_data/training_masks/mask_img581.tif
801,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1402.tif,/data/Khartoum_data/training_masks/mask_img1402.tif
802,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1416.tif,/data/Khartoum_data/training_masks/mask_img1416.tif
803,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img768.tif,/data/Khartoum_data/training_masks/mask_img768.tif
804,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1628.tif,/data/Khartoum_data/training_masks/mask_img1628.tif
805,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img973.tif,/data/Khartoum_data/training_masks/mask_img973.tif
806,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1614.tif,/data/Khartoum_data/training_masks/mask_img1614.tif
807,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img967.tif,/data/Khartoum_data/training_masks/mask_img967.tif
808,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1172.tif,/data/Khartoum_data/training_masks/mask_img1172.tif
809,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img16.tif,/data/Khartoum_data/training_masks/mask_img16.tif
810,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img787.tif,/data/Khartoum_data/training_masks/mask_img787.tif
811,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1176.tif,/data/Khartoum_data/training_masks/mask_img1176.tif
812,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img963.tif,/data/Khartoum_data/training_masks/mask_img963.tif
813,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1610.tif,/data/Khartoum_data/training_masks/mask_img1610.tif
814,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img977.tif,/data/Khartoum_data/training_masks/mask_img977.tif
815,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1189.tif,/data/Khartoum_data/training_masks/mask_img1189.tif
816,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img744.tif,/data/Khartoum_data/training_masks/mask_img744.tif
817,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img750.tif,/data/Khartoum_data/training_masks/mask_img750.tif
818,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img988.tif,/data/Khartoum_data/training_masks/mask_img988.tif
819,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1348.tif,/data/Khartoum_data/training_masks/mask_img1348.tif
820,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1360.tif,/data/Khartoum_data/training_masks/mask_img1360.tif
821,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img546.tif,/data/Khartoum_data/training_masks/mask_img546.tif
822,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img234.tif,/data/Khartoum_data/training_masks/mask_img234.tif
823,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img208.tif,/data/Khartoum_data/training_masks/mask_img208.tif
824,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img383.tif,/data/Khartoum_data/training_masks/mask_img383.tif
825,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1566.tif,/data/Khartoum_data/training_masks/mask_img1566.tif
826,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1214.tif,/data/Khartoum_data/training_masks/mask_img1214.tif
827,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1572.tif,/data/Khartoum_data/training_masks/mask_img1572.tif
828,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1599.tif,/data/Khartoum_data/training_masks/mask_img1599.tif
829,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img354.tif,/data/Khartoum_data/training_masks/mask_img354.tif
830,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img340.tif,/data/Khartoum_data/training_masks/mask_img340.tif
831,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img368.tif,/data/Khartoum_data/training_masks/mask_img368.tif
832,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img195.tif,/data/Khartoum_data/training_masks/mask_img195.tif
833,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img181.tif,/data/Khartoum_data/training_masks/mask_img181.tif
834,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img817.tif,/data/Khartoum_data/training_masks/mask_img817.tif
835,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1016.tif,/data/Khartoum_data/training_masks/mask_img1016.tif
836,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img630.tif,/data/Khartoum_data/training_masks/mask_img630.tif
837,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img624.tif,/data/Khartoum_data/training_masks/mask_img624.tif
838,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img618.tif,/data/Khartoum_data/training_masks/mask_img618.tif
839,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img625.tif,/data/Khartoum_data/training_masks/mask_img625.tif
840,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img157.tif,/data/Khartoum_data/training_masks/mask_img157.tif
841,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img631.tif,/data/Khartoum_data/training_masks/mask_img631.tif
842,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1017.tif,/data/Khartoum_data/training_masks/mask_img1017.tif
843,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1003.tif,/data/Khartoum_data/training_masks/mask_img1003.tif
844,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img816.tif,/data/Khartoum_data/training_masks/mask_img816.tif
845,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img180.tif,/data/Khartoum_data/training_masks/mask_img180.tif
846,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img194.tif,/data/Khartoum_data/training_masks/mask_img194.tif
847,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img341.tif,/data/Khartoum_data/training_masks/mask_img341.tif
848,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img427.tif,/data/Khartoum_data/training_masks/mask_img427.tif
849,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1598.tif,/data/Khartoum_data/training_masks/mask_img1598.tif
850,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1215.tif,/data/Khartoum_data/training_masks/mask_img1215.tif
851,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1567.tif,/data/Khartoum_data/training_masks/mask_img1567.tif
852,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1201.tif,/data/Khartoum_data/training_masks/mask_img1201.tif
853,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img396.tif,/data/Khartoum_data/training_masks/mask_img396.tif
854,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img209.tif,/data/Khartoum_data/training_masks/mask_img209.tif
855,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img235.tif,/data/Khartoum_data/training_masks/mask_img235.tif
856,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img547.tif,/data/Khartoum_data/training_masks/mask_img547.tif
857,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img221.tif,/data/Khartoum_data/training_masks/mask_img221.tif
858,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1407.tif,/data/Khartoum_data/training_masks/mask_img1407.tif
859,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1375.tif,/data/Khartoum_data/training_masks/mask_img1375.tif
860,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img590.tif,/data/Khartoum_data/training_masks/mask_img590.tif
861,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1349.tif,/data/Khartoum_data/training_masks/mask_img1349.tif
862,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img779.tif,/data/Khartoum_data/training_masks/mask_img779.tif
863,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1188.tif,/data/Khartoum_data/training_masks/mask_img1188.tif
864,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img745.tif,/data/Khartoum_data/training_masks/mask_img745.tif
865,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img976.tif,/data/Khartoum_data/training_masks/mask_img976.tif
866,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img17.tif,/data/Khartoum_data/training_masks/mask_img17.tif
867,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img786.tif,/data/Khartoum_data/training_masks/mask_img786.tif
868,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img790.tif,/data/Khartoum_data/training_masks/mask_img790.tif
869,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img15.tif,/data/Khartoum_data/training_masks/mask_img15.tif
870,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1161.tif,/data/Khartoum_data/training_masks/mask_img1161.tif
871,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1607.tif,/data/Khartoum_data/training_masks/mask_img1607.tif
872,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1175.tif,/data/Khartoum_data/training_masks/mask_img1175.tif
873,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1439.tif,/data/Khartoum_data/training_masks/mask_img1439.tif
874,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img592.tif,/data/Khartoum_data/training_masks/mask_img592.tif
875,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1363.tif,/data/Khartoum_data/training_masks/mask_img1363.tif
876,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1411.tif,/data/Khartoum_data/training_masks/mask_img1411.tif
877,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img237.tif,/data/Khartoum_data/training_masks/mask_img237.tif
878,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img223.tif,/data/Khartoum_data/training_masks/mask_img223.tif
879,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img579.tif,/data/Khartoum_data/training_masks/mask_img579.tif
880,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img425.tif,/data/Khartoum_data/training_masks/mask_img425.tif
881,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img343.tif,/data/Khartoum_data/training_masks/mask_img343.tif
882,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img431.tif,/data/Khartoum_data/training_masks/mask_img431.tif
883,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img182.tif,/data/Khartoum_data/training_masks/mask_img182.tif
884,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1029.tif,/data/Khartoum_data/training_masks/mask_img1029.tif
885,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img828.tif,/data/Khartoum_data/training_masks/mask_img828.tif
886,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img196.tif,/data/Khartoum_data/training_masks/mask_img196.tif
887,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1015.tif,/data/Khartoum_data/training_masks/mask_img1015.tif
888,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img800.tif,/data/Khartoum_data/training_masks/mask_img800.tif
889,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1001.tif,/data/Khartoum_data/training_masks/mask_img1001.tif
890,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img141.tif,/data/Khartoum_data/training_masks/mask_img141.tif
891,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img155.tif,/data/Khartoum_data/training_masks/mask_img155.tif
892,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img169.tif,/data/Khartoum_data/training_masks/mask_img169.tif
893,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img168.tif,/data/Khartoum_data/training_masks/mask_img168.tif
894,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img632.tif,/data/Khartoum_data/training_masks/mask_img632.tif
895,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1014.tif,/data/Khartoum_data/training_masks/mask_img1014.tif
896,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img801.tif,/data/Khartoum_data/training_masks/mask_img801.tif
897,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img197.tif,/data/Khartoum_data/training_masks/mask_img197.tif
898,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1028.tif,/data/Khartoum_data/training_masks/mask_img1028.tif
899,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img356.tif,/data/Khartoum_data/training_masks/mask_img356.tif
900,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img342.tif,/data/Khartoum_data/training_masks/mask_img342.tif
901,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1202.tif,/data/Khartoum_data/training_masks/mask_img1202.tif
902,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1564.tif,/data/Khartoum_data/training_masks/mask_img1564.tif
903,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img395.tif,/data/Khartoum_data/training_masks/mask_img395.tif
904,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1558.tif,/data/Khartoum_data/training_masks/mask_img1558.tif
905,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img381.tif,/data/Khartoum_data/training_masks/mask_img381.tif
906,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img578.tif,/data/Khartoum_data/training_masks/mask_img578.tif
907,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img550.tif,/data/Khartoum_data/training_masks/mask_img550.tif
908,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img236.tif,/data/Khartoum_data/training_masks/mask_img236.tif
909,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1410.tif,/data/Khartoum_data/training_masks/mask_img1410.tif
910,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1404.tif,/data/Khartoum_data/training_masks/mask_img1404.tif
911,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img587.tif,/data/Khartoum_data/training_masks/mask_img587.tif
912,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img593.tif,/data/Khartoum_data/training_masks/mask_img593.tif
913,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img746.tif,/data/Khartoum_data/training_masks/mask_img746.tif
914,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img752.tif,/data/Khartoum_data/training_masks/mask_img752.tif
915,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1612.tif,/data/Khartoum_data/training_masks/mask_img1612.tif
916,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img961.tif,/data/Khartoum_data/training_masks/mask_img961.tif
917,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img28.tif,/data/Khartoum_data/training_masks/mask_img28.tif
918,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1160.tif,/data/Khartoum_data/training_masks/mask_img1160.tif
919,/data/Khartoum_data/RGB_imagery/RGB-PanSharpen_AOI_5_Khartoum_img1606.tif,/data/Khartoum_data/training_masks/mask_img1606.tif
